asin,asn_arn,inbound_shipment_delivery_id,order_id,prep_performed,receive_process_path,receive_visibility_id,received_container_type,received_date_local,received_date_utc,received_on_day,received_qty,received_scannable_id,region_id,sscc_code,warehouse_id
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE1EDBA-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE23040-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE271A4-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE3518C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE420C6-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE461BC-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE598E8-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE5F130-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADE635D2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADEBAC1A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADED2004-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADED7E3C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADEDD6FC-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADEE3CB4-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADEE83EA-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADEECEF4-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADEF9276-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADEFDCCC-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF01DC2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF1A57A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF2F998-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF33B10-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF3876E-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF3C918-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF40CF2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF4F630-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF54766-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF59856-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF5D9EC-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF723CE-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF9591E-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADF9BB8E-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFB6858-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFCD936-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFD2C6A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFD7710-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFDC076-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFF2CD6-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFF81AE-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,ADFFC45C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE017AE0-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE01CFB8-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE03EA3C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE052FE6-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0580D6-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE06CC02-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE071374-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE087336-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE08C976-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE09C92A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0B1F78-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0BAD44-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0BF664-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0F1E16-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0F73B6-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0FB4D4-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE0FF99E-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE104372-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE109458-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE10DD28-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE112120-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE126904-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE12B044-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE12F1B2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE13F602-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE143AFE-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE147EF6-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1A5EF2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1C397A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1D6C82-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1DB836-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1DFB48-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1F0A06-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1F59F2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1F9B74-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE1FDDDC-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE201F90-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE206522-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2175CA-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE21D466-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2215AC-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2276BE-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE22B96C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE22FB3E-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE233D6A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2382F2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE23CE42-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE241276-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE24789C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE24BE92-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE25271A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2574E0-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE25B608-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2667EC-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE273A1E-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2782EE-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE27D97E-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2891A2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE28DDBA-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE296EE2-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE29B118-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE29F132-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2B31FA-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2B7854-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2BBF8A-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2D1588-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2D659C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2DA822-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2ED74C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE2F44D4-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE305D56-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE30A900-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE30EB72-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE312FD8-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE323AFE-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE3281C6-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE32C6A4-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE3306FA-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE342D3C-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE356364-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE36A2B0-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
B007JR5304,(null),9462584099,17RR83IH,0,LP-CASE-ITEMS,AE36FEA4-6304-11E6-8BB6-0F56492F3C97,CASE,8/15/16,8/15/16,8/15/16,1,csXP22yNZgt,1,6.20E+15,ABE2
